Year,Project Code,Trip No,Location Code,Location,Pot No,Depth Fathoms,Pot Condition,Specimen No,Number Of Specimens,Recruit Status,Species Code,Sex Code,Width Millimeters,Shell Condition Code,Egg Percent,Egg Development Code,Egg Condition Code,Parasite,Parasite Code,Pot Comment
2021,7,1,23,Juneau,100,48,Normal,36,1,Pre_Recruit,931,1,121,3,,,,,,
2021,7,1,23,Juneau,100,48,Normal,37,1,Pre_Recruit,931,1,125,3,,,,Bitter crab,6,
2021,7,1,23,Juneau,100,48,Normal,38,1,Pre_Recruit,931,1,126,4,,,,,,
2021,7,1,23,Juneau,100,48,Normal,39,1,Post_Recruit,931,1,162,4,,,,,,
2021,7,1,23,Juneau,100,48,Normal,40,1,Pre_Recruit,931,1,130,4,,,,,,
2021,7,1,23,Juneau,100,48,Normal,41,1,Pre_Recruit,931,1,128,3,,,,,,
2021,7,1,23,Juneau,100,48,Normal,42,1,Recruit,931,1,144,3,,,,,,
2021,7,1,23,Juneau,100,48,Normal,43,1,Post_Recruit,931,1,162,4,,,,,,
2021,7,1,23,Juneau,100,48,Normal,44,1,Post_Recruit,931,1,155,4,,,,,,
2021,7,1,23,Juneau,100,48,Normal,45,1,Post_Recruit,931,1,159,4,,,,,,
2021,7,1,23,Juneau,100,48,Normal,46,1,Post_Recruit,931,1,146,4,,,,,,
2021,7,1,23,Juneau,100,48,Normal,47,1,Recruit,931,1,138,3,,,,,,
2021,7,1,23,Juneau,100,48,Normal,48,1,Post_Recruit,931,1,146,4,,,,,,
2021,7,1,23,Juneau,100,48,Normal,49,1,Recruit,931,1,142,3,,,,,,
2021,7,1,23,Juneau,100,48,Normal,50,1,Post_Recruit,931,1,153,4,,,,Bitter crab,6,
2021,7,1,23,Juneau,100,48,Normal,51,1,Pre_Recruit,931,1,135,3,,,,,,
2021,7,1,23,Juneau,100,48,Normal,52,1,Pre_Recruit,931,1,137,4,,,,,,
2021,7,1,23,Juneau,100,48,Normal,53,1,Post_Recruit,931,1,154,4,,,,,,
2021,7,1,23,Juneau,100,48,Normal,54,1,Post_Recruit,931,1,151,4,,,,Bitter crab,6,
2021,7,1,23,Juneau,100,48,Normal,55,1,Pre_Recruit,931,1,133,3,,,,,,
2021,7,1,23,Juneau,100,48,Normal,56,1,Pre_Recruit,931,1,127,3,,,,,,
2021,7,1,23,Juneau,100,48,Normal,57,1,Post_Recruit,931,1,152,4,,,,Bitter crab,6,
2021,7,1,23,Juneau,100,48,Normal,58,1,Recruit,931,1,141,3,,,,,,
2021,7,1,23,Juneau,100,48,Normal,59,1,Juvenile,931,1,100,3,,,,,,
2021,7,1,23,Juneau,100,48,Normal,60,1,Post_Recruit,931,1,147,4,,,,Bitter crab,6,
2021,7,1,23,Juneau,100,48,Normal,61,1,Pre_Recruit,931,1,126,4,,,,,,
2021,7,1,23,Juneau,100,48,Normal,62,1,Pre_Recruit,931,1,113,3,,,,,,
2021,7,1,23,Juneau,100,48,Normal,63,1,Post_Recruit,931,1,154,4,,,,,,
2021,7,1,23,Juneau,100,48,Normal,64,1,Pre_Recruit,931,1,118,3,,,,,,
2021,7,1,23,Juneau,100,48,Normal,65,1,Recruit,931,1,151,3,,,,Bitter crab,6,
2021,7,1,23,Juneau,100,48,Normal,66,1,Post_Recruit,931,1,138,4,,,,,,
2021,7,1,23,Juneau,100,48,Normal,67,1,Pre_Recruit,931,1,118,4,,,,,,
2021,7,1,23,Juneau,100,48,Normal,68,1,Pre_Recruit,931,1,117,4,,,,,,
2021,7,1,23,Juneau,100,48,Normal,69,10,Mature_Female,931,2,98,3,70,1,1,,,
2021,7,1,23,Juneau,100,48,Normal,70,10,Mature_Female,931,2,98,4,100,1,1,,,
2021,7,1,23,Juneau,100,48,Normal,71,10,Mature_Female,931,2,95,4,90,1,1,,,
2021,7,1,23,Juneau,100,48,Normal,72,10,Mature_Female,931,2,104,4,90,1,1,,,
2021,7,1,23,Juneau,100,48,Normal,73,6,Mature_Female,931,2,97,4,90,1,1,,,
2021,7,1,23,Juneau,100,48,Normal,74,1,Mature_Female,931,2,84,3,0,4,,,,
2021,7,1,23,Juneau,101,46,Normal,12,2,Pre_Recruit,931,1,130,3,,,,,,
2021,7,1,23,Juneau,101,46,Normal,13,2,Pre_Recruit,931,1,116,3,,,,,,
2021,7,1,23,Juneau,101,46,Normal,14,2,Post_Recruit,931,1,156,4,,,,,,
2021,7,1,23,Juneau,101,46,Normal,15,2,Recruit,931,1,153,3,,,,,,
2021,7,1,23,Juneau,101,46,Normal,16,2,Pre_Recruit,931,1,135,4,,,,,,
2021,7,1,23,Juneau,101,46,Normal,17,2,Post_Recruit,931,1,138,4,,,,,,
2021,7,1,23,Juneau,101,46,Normal,18,2,Post_Recruit,931,1,164,4,,,,,,
2021,7,1,23,Juneau,101,46,Normal,19,2,Pre_Recruit,931,1,116,3,,,,,,
2021,7,1,23,Juneau,101,46,Normal,20,2,Post_Recruit,931,1,148,4,,,,Bitter crab,6,
2021,7,1,23,Juneau,101,46,Normal,21,2,Pre_Recruit,931,1,133,4,,,,,,
2021,7,1,23,Juneau,101,46,Normal,22,2,Post_Recruit,931,1,151,4,,,,,,
2021,7,1,23,Juneau,101,46,Normal,23,2,Post_Recruit,931,1,155,4,,,,,,
2021,7,1,23,Juneau,101,46,Normal,24,2,Pre_Recruit,931,1,136,4,,,,,,
2021,7,1,23,Juneau,101,46,Normal,25,2,Post_Recruit,931,1,142,4,,,,,,
2021,7,1,23,Juneau,101,46,Normal,26,2,Pre_Recruit,931,1,137,3,,,,Bitter crab,6,
2021,7,1,23,Juneau,101,46,Normal,27,2,Recruit,931,1,146,3,,,,,,
2021,7,1,23,Juneau,101,46,Normal,28,2,Pre_Recruit,931,1,121,3,,,,Bitter crab,6,
2021,7,1,23,Juneau,101,46,Normal,29,2,Post_Recruit,931,1,172,4,,,,,,
2021,7,1,23,Juneau,101,46,Normal,30,2,Pre_Recruit,931,1,134,4,,,,,,
2021,7,1,23,Juneau,101,46,Normal,31,2,Pre_Recruit,931,1,134,3,,,,,,
2021,7,1,23,Juneau,101,46,Normal,32,2,Recruit,931,1,157,3,,,,,,
2021,7,1,23,Juneau,101,46,Normal,33,2,Recruit,931,1,162,3,,,,Bitter crab,6,
2021,7,1,23,Juneau,101,46,Normal,34,2,Pre_Recruit,931,1,131,3,,,,Bitter crab,6,
2021,7,1,23,Juneau,101,46,Normal,35,2,Pre_Recruit,931,1,123,3,,,,Bitter crab,6,
2021,7,1,23,Juneau,101,46,Normal,36,2,Juvenile,931,1,88,3,,,,,,
2021,7,1,23,Juneau,101,46,Normal,37,2,Pre_Recruit,931,1,135,3,,,,Bitter crab,6,
2021,7,1,23,Juneau,101,46,Normal,38,2,Pre_Recruit,931,1,132,3,,,,Bitter crab,6,
2021,7,1,23,Juneau,101,46,Normal,39,2,Recruit,931,1,146,3,,,,,,
2021,7,1,23,Juneau,101,46,Normal,40,2,Recruit,931,1,165,3,,,,Bitter crab,6,
2021,7,1,23,Juneau,101,46,Normal,41,2,Post_Recruit,931,1,153,4,,,,,,
2021,7,1,23,Juneau,101,46,Normal,42,2,Pre_Recruit,931,1,132,3,,,,,,
2021,7,1,23,Juneau,101,46,Normal,43,1,Post_Recruit,931,1,141,4,,,,,,
2021,7,1,23,Juneau,101,46,Normal,44,1,Pre_Recruit,931,1,117,4,,,,,,
2021,7,1,23,Juneau,101,46,Normal,45,10,Mature_Female,931,2,101,3,80,1,1,,,
2021,7,1,23,Juneau,101,46,Normal,46,10,Mature_Female,931,2,112,3,80,1,1,,,
2021,7,1,23,Juneau,101,46,Normal,47,10,Mature_Female,931,2,99,4,90,1,1,,,
2021,7,1,23,Juneau,101,46,Normal,48,10,Mature_Female,931,2,104,4,80,1,1,,,
2021,7,1,23,Juneau,101,46,Normal,49,10,Mature_Female,931,2,94,4,90,1,1,,,
2021,7,1,23,Juneau,101,46,Normal,50,10,Mature_Female,931,2,87,4,100,1,1,,,
2021,7,1,23,Juneau,102,45,Normal,8,2,Post_Recruit,931,1,140,4,,,,,,
2021,7,1,23,Juneau,102,45,Normal,9,2,Pre_Recruit,931,1,134,4,,,,,,
2021,7,1,23,Juneau,102,45,Normal,10,2,Pre_Recruit,931,1,130,3,,,,,,
2021,7,1,23,Juneau,102,45,Normal,11,2,Pre_Recruit,931,1,111,3,,,,,,
2021,7,1,23,Juneau,102,45,Normal,12,2,Recruit,931,1,153,3,,,,,,
2021,7,1,23,Juneau,102,45,Normal,13,2,Pre_Recruit,931,1,132,3,,,,Bitter crab,6,
2021,7,1,23,Juneau,102,45,Normal,14,2,Recruit,931,1,164,3,,,,,,
2021,7,1,23,Juneau,102,45,Normal,15,2,Pre_Recruit,931,1,126,4,,,,,,
2021,7,1,23,Juneau,102,45,Normal,16,2,Juvenile,931,1,104,3,,,,,,
2021,7,1,23,Juneau,102,45,Normal,17,2,Recruit,931,1,144,3,,,,,,
2021,7,1,23,Juneau,102,45,Normal,18,2,Post_Recruit,931,1,143,4,,,,,,
2021,7,1,23,Juneau,102,45,Normal,19,2,Pre_Recruit,931,1,131,4,,,,,,
2021,7,1,23,Juneau,102,45,Normal,20,2,Recruit,931,1,169,3,,,,,,
2021,7,1,23,Juneau,102,45,Normal,21,2,Pre_Recruit,931,1,126,4,,,,,,
2021,7,1,23,Juneau,102,45,Normal,22,2,Post_Recruit,931,1,147,4,,,,,,
2021,7,1,23,Juneau,102,45,Normal,23,2,Juvenile,931,1,109,3,,,,,,
2021,7,1,23,Juneau,102,45,Normal,24,2,Post_Recruit,931,1,156,4,,,,,,
2021,7,1,23,Juneau,102,45,Normal,25,2,Pre_Recruit,931,1,114,3,,,,Bitter crab,6,
2021,7,1,23,Juneau,102,45,Normal,26,2,Pre_Recruit,931,1,121,3,,,,Bitter crab,6,
2021,7,1,23,Juneau,102,45,Normal,27,2,Post_Recruit,931,1,145,4,,,,Bitter crab,6,
2021,7,1,23,Juneau,102,45,Normal,28,2,Pre_Recruit,931,1,135,3,,,,Bitter crab,6,
2021,7,1,23,Juneau,102,45,Normal,29,2,Pre_Recruit,931,1,116,3,,,,,,
2021,7,1,23,Juneau,102,45,Normal,30,2,Post_Recruit,931,1,152,4,,,,,,
2021,7,1,23,Juneau,102,45,Normal,31,2,Recruit,931,1,142,3,,,,Bitter crab,6,
2021,7,1,23,Juneau,102,45,Normal,32,2,Pre_Recruit,931,1,118,3,,,,,,
2021,7,1,23,Juneau,102,45,Normal,33,2,Pre_Recruit,931,1,136,4,,,,Bitter crab,6,
2021,7,1,23,Juneau,102,45,Normal,34,2,Pre_Recruit,931,1,126,3,,,,Bitter crab,6,
2021,7,1,23,Juneau,102,45,Normal,35,2,Post_Recruit,931,1,139,4,,,,,,
2021,7,1,23,Juneau,102,45,Normal,36,2,Pre_Recruit,931,1,116,3,,,,,,
2021,7,1,23,Juneau,102,45,Normal,37,1,Juvenile,931,1,100,3,,,,,,
2021,7,1,23,Juneau,102,45,Normal,38,1,Recruit,931,1,138,3,,,,,,
2021,7,1,23,Juneau,102,45,Normal,39,10,Mature_Female,931,2,103,4,90,1,1,,,
2021,7,1,23,Juneau,102,45,Normal,40,10,Mature_Female,931,2,93,3,80,1,1,,,
2021,7,1,23,Juneau,102,45,Normal,41,3,Mature_Female,931,2,102,4,90,1,1,,,
2021,7,1,23,Juneau,102,45,Normal,42,1,Mature_Female,931,2,92,4,0,4,,Bitter crab,6,
2021,7,1,23,Juneau,103,26,Normal,2,1,Juvenile,931,1,101,3,,,,,,
2021,7,1,23,Juneau,103,26,Normal,3,1,Pre_Recruit,931,1,124,3,,,,Bitter crab,6,
2021,7,1,23,Juneau,103,26,Normal,4,1,Pre_Recruit,931,1,122,3,,,,,,
2021,7,1,23,Juneau,103,26,Normal,5,1,Pre_Recruit,931,1,113,3,,,,Bitter crab,6,
2021,7,1,23,Juneau,103,26,Normal,6,1,Mature_Female,931,2,105,3,90,1,1,Bitter crab,6,
2021,7,1,23,Juneau,104,18,Upside down,,0,,931,,,,,,,,,
2021,7,1,23,Juneau,105,29,Normal,4,1,Pre_Recruit,931,1,127,4,,,,,,
2021,7,1,23,Juneau,105,29,Normal,5,1,Pre_Recruit,931,1,125,3,,,,,,
2021,7,1,23,Juneau,105,29,Normal,6,1,Pre_Recruit,931,1,110,4,,,,,,
2021,7,1,23,Juneau,105,29,Normal,7,1,Pre_Recruit,931,1,119,3,,,,,,
2021,7,1,23,Juneau,105,29,Normal,8,1,Pre_Recruit,931,1,118,3,,,,,,
2021,7,1,23,Juneau,105,29,Normal,9,1,Pre_Recruit,931,1,114,4,,,,Bitter crab,6,
2021,7,1,23,Juneau,105,29,Normal,10,1,Pre_Recruit,931,1,116,4,,,,,,
2021,7,1,23,Juneau,105,29,Normal,11,1,Pre_Recruit,931,1,123,3,,,,Bitter crab,6,
2021,7,1,23,Juneau,105,29,Normal,12,1,Mature_Female,931,2,103,3,80,1,1,Bitter crab,6,
2021,7,1,23,Juneau,105,29,Normal,13,1,Mature_Female,931,2,99,4,100,1,1,,,
2021,7,1,23,Juneau,105,29,Normal,14,1,Mature_Female,931,2,94,3,90,1,1,,,
2021,7,1,23,Juneau,105,29,Normal,15,1,Mature_Female,931,2,89,4,0,3,4,,,
2021,7,1,23,Juneau,105,29,Normal,16,1,Mature_Female,931,2,94,5,90,1,1,,,
2021,7,1,23,Juneau,106,52,Normal,38,1,Pre_Recruit,931,1,137,4,,,,,,
2021,7,1,23,Juneau,106,52,Normal,39,1,Post_Recruit,931,1,138,4,,,,,,
2021,7,1,23,Juneau,106,52,Normal,40,1,Post_Recruit,931,1,141,4,,,,Bitter crab,6,
2021,7,1,23,Juneau,106,52,Normal,41,1,Juvenile,931,1,108,3,,,,,,
2021,7,1,23,Juneau,106,52,Normal,42,1,Pre_Recruit,931,1,128,3,,,,,,
2021,7,1,23,Juneau,106,52,Normal,43,1,Post_Recruit,931,1,143,4,,,,,,
2021,7,1,23,Juneau,106,52,Normal,44,1,Pre_Recruit,931,1,128,4,,,,,,
2021,7,1,23,Juneau,106,52,Normal,45,1,Recruit,931,1,148,3,,,,,,
2021,7,1,23,Juneau,106,52,Normal,46,1,Pre_Recruit,931,1,125,3,,,,,,
2021,7,1,23,Juneau,106,52,Normal,47,1,Post_Recruit,931,1,155,4,,,,Bitter crab,6,
2021,7,1,23,Juneau,106,52,Normal,48,1,Recruit,931,1,157,3,,,,,,
2021,7,1,23,Juneau,106,52,Normal,49,1,Post_Recruit,931,1,138,4,,,,Bitter crab,6,
2021,7,1,23,Juneau,106,52,Normal,50,1,Post_Recruit,931,1,170,4,,,,,,
2021,7,1,23,Juneau,106,52,Normal,51,1,Pre_Recruit,931,1,122,3,,,,,,
2021,7,1,23,Juneau,106,52,Normal,52,1,Recruit,931,1,152,3,,,,,,
2021,7,1,23,Juneau,106,52,Normal,53,1,Recruit,931,1,142,3,,,,,,
2021,7,1,23,Juneau,106,52,Normal,54,1,Mature_Female,931,2,115,4,90,1,1,,,
2021,7,1,23,Juneau,107,46,Normal,39,1,Pre_Recruit,931,1,119,3,,,,,,
2021,7,1,23,Juneau,107,46,Normal,40,1,Recruit,931,1,159,3,,,,Bitter crab,6,
2021,7,1,23,Juneau,107,46,Normal,41,1,Post_Recruit,931,1,146,4,,,,,,
2021,7,1,23,Juneau,107,46,Normal,42,1,Pre_Recruit,931,1,121,4,,,,,,
2021,7,1,23,Juneau,107,46,Normal,43,1,Post_Recruit,931,1,169,4,,,,Bitter crab,6,
2021,7,1,23,Juneau,107,46,Normal,44,1,Pre_Recruit,931,1,126,4,,,,,,
2021,7,1,23,Juneau,107,46,Normal,45,1,Pre_Recruit,931,1,129,3,,,,,,
2021,7,1,23,Juneau,107,46,Normal,46,1,Post_Recruit,931,1,163,4,,,,Bitter crab,6,
2021,7,1,23,Juneau,107,46,Normal,47,1,Recruit,931,1,158,3,,,,,,
2021,7,1,23,Juneau,107,46,Normal,48,1,Pre_Recruit,931,1,120,3,,,,Bitter crab,6,
2021,7,1,23,Juneau,107,46,Normal,49,1,Pre_Recruit,931,1,130,4,,,,,,
2021,7,1,23,Juneau,107,46,Normal,50,1,Pre_Recruit,931,1,131,3,,,,,,
2021,7,1,23,Juneau,107,46,Normal,51,1,Recruit,931,1,152,3,,,,,,
2021,7,1,23,Juneau,107,46,Normal,52,1,Pre_Recruit,931,1,133,4,,,,,,
2021,7,1,23,Juneau,107,46,Normal,53,1,Recruit,931,1,150,3,,,,,,
2021,7,1,23,Juneau,107,46,Normal,54,1,Pre_Recruit,931,1,135,4,,,,,,
2021,7,1,23,Juneau,107,46,Normal,55,1,Pre_Recruit,931,1,118,3,,,,,,
2021,7,1,23,Juneau,107,46,Normal,56,1,Juvenile,931,1,109,4,,,,,,
2021,7,1,23,Juneau,107,46,Normal,57,1,Pre_Recruit,931,1,134,3,,,,,,
2021,7,1,23,Juneau,107,46,Normal,58,1,Pre_Recruit,931,1,123,3,,,,,,
2021,7,1,23,Juneau,107,46,Normal,59,1,Pre_Recruit,931,1,136,4,,,,,,
2021,7,1,23,Juneau,107,46,Normal,60,1,Pre_Recruit,931,1,120,3,,,,Bitter crab,6,
2021,7,1,23,Juneau,107,46,Normal,61,1,Mature_Female,931,2,98,3,70,1,1,,,
2021,7,1,23,Juneau,108,38,Normal,5,1,Pre_Recruit,931,1,134,4,,,,,,
2021,7,1,23,Juneau,108,38,Normal,6,1,Pre_Recruit,931,1,137,4,,,,Bitter crab,6,
2021,7,1,23,Juneau,108,38,Normal,7,1,Pre_Recruit,931,1,130,4,,,,,,
2021,7,1,23,Juneau,108,38,Normal,8,1,Pre_Recruit,931,1,111,4,,,,,,
2021,7,1,23,Juneau,108,38,Normal,9,1,Post_Recruit,931,1,159,4,,,,,,
2021,7,1,23,Juneau,108,38,Normal,10,1,Pre_Recruit,931,1,117,3,,,,Bitter crab,6,
2021,7,1,23,Juneau,108,38,Normal,11,1,Post_Recruit,931,1,140,4,,,,Bitter crab,6,
2021,7,1,23,Juneau,108,38,Normal,12,1,Pre_Recruit,931,1,126,4,,,,Bitter crab,6,
2021,7,1,23,Juneau,108,38,Normal,13,1,Pre_Recruit,931,1,116,3,,,,,,
2021,7,1,23,Juneau,108,38,Normal,14,1,Pre_Recruit,931,1,111,4,,,,,,
2021,7,1,23,Juneau,108,38,Normal,15,1,Juvenile,931,1,107,3,,,,,,
2021,7,1,23,Juneau,108,38,Normal,16,1,Post_Recruit,931,1,150,5,,,,,,
2021,7,1,23,Juneau,108,38,Normal,17,1,Pre_Recruit,931,1,126,4,,,,Bitter crab,6,
2021,7,1,23,Juneau,108,38,Normal,18,1,Post_Recruit,931,1,161,4,,,,Bitter crab,6,
2021,7,1,23,Juneau,108,38,Normal,19,1,Mature_Female,931,2,95,5,0,3,5,,,
2021,7,1,23,Juneau,109,50,Normal,14,2,Post_Recruit,931,1,157,4,,,,,,
2021,7,1,23,Juneau,109,50,Normal,15,2,Pre_Recruit,931,1,129,3,,,,Bitter crab,6,
2021,7,1,23,Juneau,109,50,Normal,16,2,Post_Recruit,931,1,140,4,,,,,,
2021,7,1,23,Juneau,109,50,Normal,17,2,Recruit,931,1,156,2,,,,,,
2021,7,1,23,Juneau,109,50,Normal,18,2,Post_Recruit,931,1,174,3,,,,,,
2021,7,1,23,Juneau,109,50,Normal,19,2,Post_Recruit,931,1,172,4,,,,,,
2021,7,1,23,Juneau,109,50,Normal,20,2,Pre_Recruit,931,1,128,3,,,,,,
2021,7,1,23,Juneau,109,50,Normal,21,2,Post_Recruit,931,1,152,4,,,,,,
2021,7,1,23,Juneau,109,50,Normal,22,2,Post_Recruit,931,1,140,4,,,,,,
2021,7,1,23,Juneau,109,50,Normal,23,2,Pre_Recruit,931,1,124,3,,,,,,
2021,7,1,23,Juneau,109,50,Normal,24,2,Pre_Recruit,931,1,129,4,,,,,,
2021,7,1,23,Juneau,109,50,Normal,25,2,Post_Recruit,931,1,164,4,,,,,,
2021,7,1,23,Juneau,109,50,Normal,26,2,Pre_Recruit,931,1,133,4,,,,,,
2021,7,1,23,Juneau,109,50,Normal,27,2,Pre_Recruit,931,1,115,3,,,,,,
2021,7,1,23,Juneau,109,50,Normal,28,2,Pre_Recruit,931,1,134,4,,,,,,
2021,7,1,23,Juneau,109,50,Normal,29,2,Pre_Recruit,931,1,133,3,,,,,,
2021,7,1,23,Juneau,109,50,Normal,30,2,Pre_Recruit,931,1,112,4,,,,,,
2021,7,1,23,Juneau,109,50,Normal,31,2,Pre_Recruit,931,1,130,3,,,,,,
2021,7,1,23,Juneau,109,50,Normal,32,2,Post_Recruit,931,1,170,4,,,,,,
2021,7,1,23,Juneau,109,50,Normal,33,1,Post_Recruit,931,1,170,4,,,,,,
2021,7,1,23,Juneau,109,50,Normal,34,1,Recruit,931,1,168,3,,,,Bitter crab,6,
2021,7,1,23,Juneau,109,50,Normal,35,1,Pre_Recruit,931,1,116,3,,,,Bitter crab,6,
2021,7,1,23,Juneau,109,50,Normal,36,7,Mature_Female,931,2,110,3,80,1,1,,,
2021,7,1,23,Juneau,109,50,Normal,37,7,Mature_Female,931,2,102,4,90,1,1,,,
2021,7,1,23,Juneau,109,50,Normal,38,7,Mature_Female,931,2,105,3,80,1,1,,,
2021,7,1,23,Juneau,109,50,Normal,39,7,Mature_Female,931,2,102,4,100,1,1,,,
2021,7,1,23,Juneau,109,50,Normal,40,2,Mature_Female,931,2,103,4,90,1,1,,,
2021,7,1,23,Juneau,110,62,Normal,13,2,Recruit,931,1,166,3,,,,,,
2021,7,1,23,Juneau,110,62,Normal,14,2,Recruit,931,1,166,3,,,,,,
2021,7,1,23,Juneau,110,62,Normal,15,2,Pre_Recruit,931,1,131,4,,,,,,
2021,7,1,23,Juneau,110,62,Normal,16,2,Recruit,931,1,146,3,,,,,,
2021,7,1,23,Juneau,110,62,Normal,17,2,Recruit,931,1,155,3,,,,,,
2021,7,1,23,Juneau,110,62,Normal,18,2,Pre_Recruit,931,1,126,3,,,,,,
2021,7,1,23,Juneau,110,62,Normal,19,2,Pre_Recruit,931,1,133,3,,,,,,
2021,7,1,23,Juneau,110,62,Normal,20,2,Recruit,931,1,146,3,,,,Bitter crab,6,
2021,7,1,23,Juneau,110,62,Normal,21,2,Post_Recruit,931,1,144,4,,,,Bitter crab,6,
2021,7,1,23,Juneau,110,62,Normal,22,2,Recruit,931,1,154,3,,,,,,
2021,7,1,23,Juneau,110,62,Normal,23,2,Pre_Recruit,931,1,123,3,,,,,,
2021,7,1,23,Juneau,110,62,Normal,24,2,Recruit,931,1,138,3,,,,,,
2021,7,1,23,Juneau,110,62,Normal,25,2,Recruit,931,1,159,3,,,,,,
2021,7,1,23,Juneau,110,62,Normal,26,2,Recruit,931,1,158,3,,,,,,
2021,7,1,23,Juneau,110,62,Normal,27,2,Pre_Recruit,931,1,133,3,,,,,,
2021,7,1,23,Juneau,110,62,Normal,28,2,Recruit,931,1,152,3,,,,,,
2021,7,1,23,Juneau,110,62,Normal,29,2,Pre_Recruit,931,1,126,3,,,,,,
2021,7,1,23,Juneau,110,62,Normal,30,2,Recruit,931,1,160,3,,,,,,
2021,7,1,23,Juneau,110,62,Normal,31,2,Recruit,931,1,148,3,,,,,,
2021,7,1,23,Juneau,110,62,Normal,32,2,Post_Recruit,931,1,170,3,,,,,,
2021,7,1,23,Juneau,110,62,Normal,33,2,Post_Recruit,931,1,152,4,,,,,,
2021,7,1,23,Juneau,110,62,Normal,34,2,Pre_Recruit,931,1,126,3,,,,,,
2021,7,1,23,Juneau,110,62,Normal,35,2,Recruit,931,1,155,3,,,,,,
2021,7,1,23,Juneau,110,62,Normal,36,1,Pre_Recruit,931,1,110,3,,,,,,
2021,7,1,23,Juneau,110,62,Normal,37,5,Mature_Female,931,2,98,4,90,1,1,,,
2021,7,1,23,Juneau,110,62,Normal,38,5,Mature_Female,931,2,101,3,80,1,1,Bitter crab,6,
2021,7,1,23,Juneau,110,62,Normal,39,4,Mature_Female,931,2,100,3,0,4,,,,
2021,7,1,23,Juneau,111,68,Normal,21,3,Post_Recruit,931,1,170,4,,,,,,
2021,7,1,23,Juneau,111,68,Normal,22,3,Recruit,931,1,168,3,,,,,,
2021,7,1,23,Juneau,111,68,Normal,23,3,Post_Recruit,931,1,152,4,,,,Bitter crab,6,
2021,7,1,23,Juneau,111,68,Normal,24,3,Recruit,931,1,161,3,,,,Bitter crab,6,
2021,7,1,23,Juneau,111,68,Normal,25,3,Post_Recruit,931,1,174,4,,,,,,
2021,7,1,23,Juneau,111,68,Normal,26,3,Recruit,931,1,155,3,,,,,,
2021,7,1,23,Juneau,111,68,Normal,27,3,Post_Recruit,931,1,145,4,,,,,,
2021,7,1,23,Juneau,111,68,Normal,28,3,Recruit,931,1,165,3,,,,,,
2021,7,1,23,Juneau,111,68,Normal,29,3,Post_Recruit,931,1,155,4,,,,,,
2021,7,1,23,Juneau,111,68,Normal,30,3,Recruit,931,1,140,3,,,,,,
2021,7,1,23,Juneau,111,68,Normal,31,3,Pre_Recruit,931,1,115,3,,,,,,
2021,7,1,23,Juneau,111,68,Normal,32,3,Recruit,931,1,155,3,,,,,,
2021,7,1,23,Juneau,111,68,Normal,33,3,Pre_Recruit,931,1,121,3,,,,,,
2021,7,1,23,Juneau,111,68,Normal,34,3,Recruit,931,1,166,3,,,,,,
2021,7,1,23,Juneau,111,68,Normal,35,3,Recruit,931,1,151,3,,,,,,
2021,7,1,23,Juneau,111,68,Normal,36,3,Recruit,931,1,166,3,,,,,,
2021,7,1,23,Juneau,111,68,Normal,37,3,Pre_Recruit,931,1,122,3,,,,,,
2021,7,1,23,Juneau,111,68,Normal,38,2,Recruit,931,1,165,3,,,,,,
2021,7,1,23,Juneau,111,68,Normal,39,2,Juvenile,931,1,97,3,,,,,,
2021,7,1,23,Juneau,111,68,Normal,40,1,Pre_Recruit,931,1,126,4,,,,,,
2021,7,1,23,Juneau,111,68,Normal,41,5,Mature_Female,931,2,91,3,80,1,1,,,
2021,7,1,23,Juneau,111,68,Normal,42,5,Mature_Female,931,2,109,4,90,1,1,,,
2021,7,1,23,Juneau,111,68,Normal,43,4,Mature_Female,931,2,101,4,90,1,1,,,
2021,7,1,23,Juneau,112,62,Normal,40,2,Post_Recruit,931,1,175,3,,,,,,
2021,7,1,23,Juneau,112,62,Normal,41,2,Recruit,931,1,145,3,,,,,,
2021,7,1,23,Juneau,112,62,Normal,42,2,Post_Recruit,931,1,158,4,,,,,,
2021,7,1,23,Juneau,112,62,Normal,43,2,Recruit,931,1,158,3,,,,,,
2021,7,1,23,Juneau,112,62,Normal,44,2,Recruit,931,1,147,3,,,,,,
2021,7,1,23,Juneau,112,62,Normal,45,2,Recruit,931,1,153,3,,,,,,
2021,7,1,23,Juneau,112,62,Normal,46,2,Recruit,931,1,155,3,,,,Bitter crab,6,
2021,7,1,23,Juneau,112,62,Normal,47,2,Recruit,931,1,160,3,,,,,,
2021,7,1,23,Juneau,112,62,Normal,48,2,Recruit,931,1,151,3,,,,Bitter crab,6,
2021,7,1,23,Juneau,112,62,Normal,49,2,Pre_Recruit,931,1,124,3,,,,,,
2021,7,1,23,Juneau,112,62,Normal,50,2,Pre_Recruit,931,1,123,3,,,,,,
2021,7,1,23,Juneau,112,62,Normal,51,2,Recruit,931,1,144,3,,,,,,
2021,7,1,23,Juneau,112,62,Normal,52,2,Recruit,931,1,156,3,,,,,,
2021,7,1,23,Juneau,112,62,Normal,53,2,Post_Recruit,931,1,150,4,,,,Bitter crab,6,
2021,7,1,23,Juneau,112,62,Normal,54,2,Pre_Recruit,931,1,129,3,,,,,,
2021,7,1,23,Juneau,112,62,Normal,55,2,Recruit,931,1,166,3,,,,Bitter crab,6,
2021,7,1,23,Juneau,112,62,Normal,56,2,Pre_Recruit,931,1,127,3,,,,,,
